line,departure_name,departure_short_name,departure_day,departure_time,arrival_time,arrival_day,arrival_name,arrival_short_name,distance,pause,rotation_id,vehicle_type
326,S Hermsdorf,SHDF01B,Monday,12.3833333333333,12.6166666666666,Monday,S Hermsdorf,SHDF01B,4637,4,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,12.6833333333333,12.9166666666666,Monday,S Hermsdorf,SHDF01B,4637,8,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,13.05,13.2833333333333,Monday,S Hermsdorf,SHDF01B,4637,4,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,13.35,13.5833333333333,Monday,S Hermsdorf,SHDF01B,4637,8,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,13.7166666666666,13.95,Monday,S Hermsdorf,SHDF01B,4637,4,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,14.0166666666666,14.25,Monday,S Hermsdorf,SHDF01B,4637,8,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,14.3833333333333,14.6166666666666,Monday,S Hermsdorf,SHDF01B,4637,4,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,14.6833333333333,14.9166666666666,Monday,S Hermsdorf,SHDF01B,4637,8,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,15.05,15.2833333333333,Monday,S Hermsdorf,SHDF01B,4637,4,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,15.35,15.5833333333333,Monday,S Hermsdorf,SHDF01B,4637,8,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,15.7166666666666,15.95,Monday,S Hermsdorf,SHDF01B,4637,4,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,16.0166666666666,16.25,Monday,S Hermsdorf,SHDF01B,4637,8,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,16.3833333333333,16.6166666666666,Monday,S Hermsdorf,SHDF01B,4637,4,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,16.6833333333333,16.9166666666666,Monday,S Hermsdorf,SHDF01B,4637,8,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,17.05,17.2833333333333,Monday,S Hermsdorf,SHDF01B,4637,4,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,17.35,17.5833333333333,Monday,S Hermsdorf,SHDF01B,4637,8,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,17.7166666666666,17.95,Monday,S Hermsdorf,SHDF01B,4637,4,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,18.0166666666666,18.25,Monday,S Hermsdorf,SHDF01B,4637,8,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,18.3833333333333,18.6166666666666,Monday,S Hermsdorf,SHDF01B,4637,4,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,18.6833333333333,18.9166666666666,Monday,S Hermsdorf,SHDF01B,4637,8,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,19.05,19.2833333333333,Monday,S Hermsdorf,SHDF01B,4637,4,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,19.35,19.5833333333333,Monday,S Hermsdorf,SHDF01B,4637,8,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,19.7166666666666,19.95,Monday,S Hermsdorf,SHDF01B,4637,4,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,20.0166666666666,20.2333333333333,Monday,S Hermsdorf,SHDF01B,4637,9,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,20.3833333333333,20.6,Monday,S Hermsdorf,SHDF01B,4637,0,4317624,VDL
326,S Hermsdorf,SHDF01B,Monday,20.6,21.25,Monday,Betriebshof Indira-Gandhi-Str.,BF I A,19.8,0,4317624,VDL
334,Betriebshof A,BF A E,Monday,4.93333333333333,4.93333333333333,Monday,Alt-Gatow,ALTG01B,0.06,18,4425667,CKB
334,Alt-Gatow,ALTG01B,Monday,5.23333333333333,5.33333333333333,Monday,Habichtswald,HWLD01B,3.29,0,4425667,CKB
334,Habichtswald,HWLD01B,Monday,5.33333333333333,5.4,Monday,Alt-Gatow,ALTG01B,2954,20,4425667,CKB
334,Alt-Gatow,ALTG01B,Monday,5.73333333333333,5.83333333333333,Monday,Habichtswald,HWLD01B,3.29,0,4425667,CKB
334,Habichtswald,HWLD01B,Monday,5.83333333333333,5.9,Monday,Alt-Gatow,ALTG01B,2954,5,4425667,CKB
334,Alt-Gatow,ALTG01B,Monday,5.98333333333333,6.1,Monday,Habichtswald,HWLD01B,3.29,2,4425667,CKB
334,Habichtswald,HWLD01B,Monday,6.13333333333333,6.21666666666666,Monday,Alt-Gatow,ALTG01B,2954,19,4425667,CKB
334,Alt-Gatow,ALTG01B,Monday,6.53333333333333,6.65,Monday,Habichtswald,HWLD01B,3.29,1,4425667,CKB
334,Habichtswald,HWLD01B,Monday,6.66666666666666,6.75,Monday,Alt-Gatow,ALTG01B,2954,7,4425667,CKB
334,Alt-Gatow,ALTG01B,Monday,6.86666666666666,6.98333333333333,Monday,Habichtswald,HWLD01B,3.29,1,4425667,CKB
334,Habichtswald,HWLD01B,Monday,7.0,7.08333333333333,Monday,Alt-Gatow,ALTG01B,2954,7,4425667,CKB
334,Alt-Gatow,ALTG01B,Monday,7.2,7.31666666666666,Monday,Habichtswald,HWLD01B,3.29,1,4425667,CKB
334,Habichtswald,HWLD01B,Monday,7.33333333333333,7.41666666666666,Monday,Alt-Gatow,ALTG01B,2954,7,4425667,CKB
334,Alt-Gatow,ALTG01B,Monday,7.53333333333333,7.65,Monday,Habichtswald,HWLD01B,3.29,1,4425667,CKB
334,Habichtswald,HWLD01B,Monday,7.66666666666666,7.75,Monday,Alt-Gatow,ALTG01B,2954,295,4425667,CKB
334,Alt-Gatow,ALTG01B,Monday,12.6666666666666,12.7833333333333,Monday,Habichtswald,HWLD01B,3.29,2,4425667,CKB
334,Habichtswald,HWLD01B,Monday,12.8166666666666,12.9,Monday,Alt-Gatow,ALTG01B,2954,46,4425667,CKB
334,Alt-Gatow,ALTG01B,Monday,13.6666666666666,13.7833333333333,Monday,Habichtswald,HWLD01B,3.29,2,4425667,CKB
334,Habichtswald,HWLD01B,Monday,13.8166666666666,13.9,Monday,Alt-Gatow,ALTG01B,2954,434,4425667,CKB
334,Alt-Gatow,ALTG01B,Monday,21.1333333333333,21.1333333333333,Monday,Betriebshof A,BF A A,0.06,0,4425667,CKB
349,Betriebshof A,BF A E,Monday,7.33333333333333,7.33333333333333,Monday,S Grunewald,SGD02B,0.06,0,4448149,CKB
349,S Grunewald,SGD02B,Monday,7.33333333333333,7.83333333333333,Monday,S Grunewald,SGD02B,9266,10,4448149,CKB
349,S Grunewald,SGD02B,Monday,8.0,8.5,Monday,S Grunewald,SGD02B,9266,10,4448149,CKB
349,S Grunewald,SGD02B,Monday,8.66666666666666,9.16666666666666,Monday,S Grunewald,SGD02B,9266,10,4448149,CKB
349,S Grunewald,SGD02B,Monday,9.33333333333333,9.83333333333333,Monday,S Grunewald,SGD02B,9266,10,4448149,CKB
349,S Grunewald,SGD02B,Monday,10.0,10.5,Monday,S Grunewald,SGD02B,9266,10,4448149,CKB
349,S Grunewald,SGD02B,Monday,10.6666666666666,11.1666666666666,Monday,S Grunewald,SGD02B,9266,10,4448149,CKB
349,S Grunewald,SGD02B,Monday,11.3333333333333,11.8333333333333,Monday,S Grunewald,SGD02B,9266,10,4448149,CKB
349,S Grunewald,SGD02B,Monday,12.0,12.5,Monday,S Grunewald,SGD02B,9266,10,4448149,CKB
349,S Grunewald,SGD02B,Monday,12.6666666666666,13.1666666666666,Monday,S Grunewald,SGD02B,9266,10,4448149,CKB
349,S Grunewald,SGD02B,Monday,13.3333333333333,13.8333333333333,Monday,S Grunewald,SGD02B,9266,10,4448149,CKB
349,S Grunewald,SGD02B,Monday,14.0,14.5,Monday,S Grunewald,SGD02B,9266,10,4448149,CKB
349,S Grunewald,SGD02B,Monday,14.6666666666666,15.1666666666666,Monday,S Grunewald,SGD02B,9266,10,4448149,CKB
349,S Grunewald,SGD02B,Monday,15.3333333333333,15.8333333333333,Monday,S Grunewald,SGD02B,9266,10,4448149,CKB
349,S Grunewald,SGD02B,Monday,16.0,16.5,Monday,S Grunewald,SGD02B,9266,10,4448149,CKB
349,S Grunewald,SGD02B,Monday,16.6666666666666,17.1666666666666,Monday,S Grunewald,SGD02B,9266,10,4448149,CKB
349,S Grunewald,SGD02B,Monday,17.3333333333333,17.8333333333333,Monday,S Grunewald,SGD02B,9266,10,4448149,CKB
349,S Grunewald,SGD02B,Monday,18.0,18.5,Monday,S Grunewald,SGD02B,9266,0,4448149,CKB
349,S Grunewald,SGD02B,Monday,18.5,18.5,Monday,Betriebshof A,BF A A,0.06,0,4448149,CKB
370,Betriebshof A,BF A E,Monday,7.16666666666666,7.16666666666666,Monday,Neuköllnische Brücke,NKBR04BA,0.06,0,4733894,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,7.16666666666666,7.3,Monday,S+U Hermannstr.,SUHM09B,2169,10,4733894,CKB
370,S+U Hermannstr.,SUHM09B,Monday,7.46666666666666,7.66666666666666,Monday,Neuköllnische Brücke,NKBR04BA,2952,0,4733894,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,7.66666666666666,7.8,Monday,S+U Hermannstr.,SUHM09B,2169,10,4733894,CKB
370,S+U Hermannstr.,SUHM09B,Monday,7.96666666666666,8.16666666666666,Monday,Neuköllnische Brücke,NKBR04BA,2952,0,4733894,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,8.16666666666666,8.3,Monday,S+U Hermannstr.,SUHM09B,2169,10,4733894,CKB
370,S+U Hermannstr.,SUHM09B,Monday,8.46666666666666,8.66666666666666,Monday,Neuköllnische Brücke,NKBR04BA,2952,0,4733894,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,8.66666666666666,8.8,Monday,S+U Hermannstr.,SUHM09B,2169,10,4733894,CKB
370,S+U Hermannstr.,SUHM09B,Monday,8.96666666666666,9.16666666666666,Monday,Neuköllnische Brücke,NKBR04BA,2952,0,4733894,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,9.16666666666666,9.3,Monday,S+U Hermannstr.,SUHM09B,2169,10,4733894,CKB
370,S+U Hermannstr.,SUHM09B,Monday,9.46666666666666,9.66666666666666,Monday,Neuköllnische Brücke,NKBR04BA,2952,0,4733894,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,9.66666666666666,9.8,Monday,S+U Hermannstr.,SUHM09B,2169,10,4733894,CKB
370,S+U Hermannstr.,SUHM09B,Monday,9.96666666666666,10.1666666666666,Monday,Neuköllnische Brücke,NKBR04BA,2952,0,4733894,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,10.1666666666666,10.3,Monday,S+U Hermannstr.,SUHM09B,2169,10,4733894,CKB
370,S+U Hermannstr.,SUHM09B,Monday,10.4666666666666,10.6666666666666,Monday,Neuköllnische Brücke,NKBR04BA,2952,0,4733894,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,10.6666666666666,10.8,Monday,S+U Hermannstr.,SUHM09B,2169,10,4733894,CKB
370,S+U Hermannstr.,SUHM09B,Monday,10.9666666666666,11.1666666666666,Monday,Neuköllnische Brücke,NKBR04BA,2952,0,4733894,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,11.1666666666666,11.3,Monday,S+U Hermannstr.,SUHM09B,2169,10,4733894,CKB
370,S+U Hermannstr.,SUHM09B,Monday,11.4666666666666,11.6666666666666,Monday,Neuköllnische Brücke,NKBR04BA,2952,0,4733894,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,11.6666666666666,11.8,Monday,S+U Hermannstr.,SUHM09B,2169,10,4733894,CKB
370,S+U Hermannstr.,SUHM09B,Monday,11.9666666666666,12.1666666666666,Monday,Neuköllnische Brücke,NKBR04BA,2952,0,4733894,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,12.1666666666666,12.3,Monday,S+U Hermannstr.,SUHM09B,2169,10,4733894,CKB
370,S+U Hermannstr.,SUHM09B,Monday,12.4666666666666,12.6666666666666,Monday,Neuköllnische Brücke,NKBR04BA,2952,0,4733894,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,12.6666666666666,12.8,Monday,S+U Hermannstr.,SUHM09B,2169,10,4733894,CKB
370,S+U Hermannstr.,SUHM09B,Monday,12.9666666666666,13.1666666666666,Monday,Neuköllnische Brücke,NKBR04BA,2952,0,4733894,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,13.1666666666666,13.3,Monday,S+U Hermannstr.,SUHM09B,2169,10,4733894,CKB
370,S+U Hermannstr.,SUHM09B,Monday,13.4666666666666,13.6666666666666,Monday,Neuköllnische Brücke,NKBR04BA,2952,0,4733894,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,13.6666666666666,13.8,Monday,S+U Hermannstr.,SUHM09B,2169,8,4733894,CKB
370,S+U Hermannstr.,SUHM09B,Monday,13.9333333333333,14.1666666666666,Monday,Neuköllnische Brücke,NKBR04BA,2952,0,4733894,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,14.1666666666666,14.3166666666666,Monday,S+U Hermannstr.,SUHM09B,2169,14,4733894,CKB
370,S+U Hermannstr.,SUHM09B,Monday,14.55,14.7833333333333,Monday,Neuköllnische Brücke,NKBR04BA,2952,3,4733894,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,14.8333333333333,14.9833333333333,Monday,S+U Hermannstr.,SUHM09B,2169,14,4733894,CKB
370,S+U Hermannstr.,SUHM09B,Monday,15.2166666666666,15.45,Monday,Neuköllnische Brücke,NKBR04BA,2952,3,4733894,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,15.5,15.65,Monday,S+U Hermannstr.,SUHM09B,2169,14,4733894,CKB
370,S+U Hermannstr.,SUHM09B,Monday,15.8833333333333,16.1166666666666,Monday,Neuköllnische Brücke,NKBR04BA,2952,3,4733894,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,16.1666666666666,16.3166666666666,Monday,S+U Hermannstr.,SUHM09B,2169,14,4733894,CKB
370,S+U Hermannstr.,SUHM09B,Monday,16.55,16.7833333333333,Monday,Neuköllnische Brücke,NKBR04BA,2952,3,4733894,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,16.8333333333333,16.9833333333333,Monday,S+U Hermannstr.,SUHM09B,2169,14,4733894,CKB
370,S+U Hermannstr.,SUHM09B,Monday,17.2166666666666,17.45,Monday,Neuköllnische Brücke,NKBR04BA,2952,3,4733894,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,17.5,17.65,Monday,S+U Hermannstr.,SUHM09B,2169,13,4733894,CKB
370,S+U Hermannstr.,SUHM09B,Monday,17.8666666666666,18.0833333333333,Monday,Neuköllnische Brücke,NKBR04BA,2952,5,4733894,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,18.1666666666666,18.3,Monday,S+U Hermannstr.,SUHM09B,2169,0,4733894,CKB
370,S+U Hermannstr.,SUHM09B,Monday,18.3,18.3,Monday,Betriebshof A,BF A A,0.06,0,4733894,CKB
370,Betriebshof A,BF A E,Monday,14.2166666666666,14.2166666666666,Monday,S+U Hermannstr.,SUHM09B,0.06,0,4734199,CKB
370,S+U Hermannstr.,SUHM09B,Monday,14.2166666666666,14.45,Monday,Neuköllnische Brücke,NKBR04BA,2952,3,4734199,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,14.5,14.65,Monday,S+U Hermannstr.,SUHM09B,2169,14,4734199,CKB
370,S+U Hermannstr.,SUHM09B,Monday,14.8833333333333,15.1166666666666,Monday,Neuköllnische Brücke,NKBR04BA,2952,3,4734199,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,15.1666666666666,15.3166666666666,Monday,S+U Hermannstr.,SUHM09B,2169,14,4734199,CKB
370,S+U Hermannstr.,SUHM09B,Monday,15.55,15.7833333333333,Monday,Neuköllnische Brücke,NKBR04BA,2952,3,4734199,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,15.8333333333333,15.9833333333333,Monday,S+U Hermannstr.,SUHM09B,2169,14,4734199,CKB
370,S+U Hermannstr.,SUHM09B,Monday,16.2166666666666,16.45,Monday,Neuköllnische Brücke,NKBR04BA,2952,3,4734199,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,16.5,16.65,Monday,S+U Hermannstr.,SUHM09B,2169,14,4734199,CKB
370,S+U Hermannstr.,SUHM09B,Monday,16.8833333333333,17.1166666666666,Monday,Neuköllnische Brücke,NKBR04BA,2952,3,4734199,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,17.1666666666666,17.3166666666666,Monday,S+U Hermannstr.,SUHM09B,2169,14,4734199,CKB
370,S+U Hermannstr.,SUHM09B,Monday,17.55,17.7833333333333,Monday,Neuköllnische Brücke,NKBR04BA,2952,3,4734199,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,17.8333333333333,17.9833333333333,Monday,S+U Hermannstr.,SUHM09B,2169,14,4734199,CKB
370,S+U Hermannstr.,SUHM09B,Monday,18.2166666666666,18.4166666666666,Monday,Neuköllnische Brücke,NKBR04BA,2952,0,4734199,CKB
370,Neuköllnische Brücke,NKBR04BA,Monday,18.4166666666666,18.4166666666666,Monday,Betriebshof A,BF A A,0.06,0,4734199,CKB
N23,Betriebshof A,BF A E,Tuesday,0.383333333333333,0.383333333333333,Tuesday,Mäckeritzwiesen,MAWI01B,0.06,0,4318156,CKB
N23,Mäckeritzwiesen,MAWI01B,Tuesday,0.383333333333333,0.5,Tuesday,U Rohrdamm,URDM01B,2577,9,4318156,CKB
N39,U Rohrdamm,URDM01B,Tuesday,0.65,0.9,Tuesday,Mertensstr.,MTNS01B,5937,9,4318156,CKB
N39,Mertensstr.,MTNS01B,Tuesday,1.05,1.28333333333333,Tuesday,U Rohrdamm,URDM02B,6.19,0,4318156,CKB
N23,U Rohrdamm,URDM02B,Tuesday,1.28333333333333,1.38333333333333,Tuesday,Mäckeritzwiesen,MAWI01B,2555,0,4318156,CKB
N23,Mäckeritzwiesen,MAWI01B,Tuesday,1.38333333333333,1.5,Tuesday,U Rohrdamm,URDM01B,2577,9,4318156,CKB
N39,U Rohrdamm,URDM01B,Tuesday,1.65,1.9,Tuesday,Mertensstr.,MTNS01B,5937,9,4318156,CKB
N39,Mertensstr.,MTNS01B,Tuesday,2.05,2.28333333333333,Tuesday,U Rohrdamm,URDM02B,6.19,0,4318156,CKB
N23,U Rohrdamm,URDM02B,Tuesday,2.28333333333333,2.38333333333333,Tuesday,Mäckeritzwiesen,MAWI01B,2555,0,4318156,CKB
N23,Mäckeritzwiesen,MAWI01B,Tuesday,2.38333333333333,2.5,Tuesday,U Rohrdamm,URDM01B,2577,9,4318156,CKB
N39,U Rohrdamm,URDM01B,Tuesday,2.65,2.9,Tuesday,Mertensstr.,MTNS01B,5937,9,4318156,CKB
N39,Mertensstr.,MTNS01B,Tuesday,3.05,3.28333333333333,Tuesday,U Rohrdamm,URDM02B,6.19,0,4318156,CKB
N23,U Rohrdamm,URDM02B,Tuesday,3.28333333333333,3.38333333333333,Tuesday,Mäckeritzwiesen,MAWI01B,2555,0,4318156,CKB
N23,Mäckeritzwiesen,MAWI01B,Tuesday,3.38333333333333,3.5,Tuesday,U Rohrdamm,URDM01B,2577,9,4318156,CKB
N39,U Rohrdamm,URDM01B,Tuesday,3.65,3.9,Tuesday,Mertensstr.,MTNS01B,5937,9,4318156,CKB
N39,Mertensstr.,MTNS01B,Tuesday,4.05,4.28333333333333,Tuesday,U Rohrdamm,URDM02B,6.19,0,4318156,CKB
N23,U Rohrdamm,URDM02B,Tuesday,4.28333333333333,4.38333333333333,Tuesday,Mäckeritzwiesen,MAWI01B,2555,0,4318156,CKB
N23,Mäckeritzwiesen,MAWI01B,Tuesday,4.38333333333333,4.38333333333333,Tuesday,Betriebshof A,BF A A,0.06,0,4318156,CKB
N39,Betriebshof A,BF A E,Tuesday,0.55,0.55,Tuesday,Mertensstr.,MTNS01B,0.06,0,4318176,CKB
N39,Mertensstr.,MTNS01B,Tuesday,0.55,0.783333333333333,Tuesday,U Rohrdamm,URDM02B,6.19,0,4318176,CKB
N23,U Rohrdamm,URDM02B,Tuesday,0.783333333333333,0.883333333333333,Tuesday,Mäckeritzwiesen,MAWI01B,2555,0,4318176,CKB
N23,Mäckeritzwiesen,MAWI01B,Tuesday,0.883333333333333,1.0,Tuesday,U Rohrdamm,URDM01B,2577,9,4318176,CKB
N39,U Rohrdamm,URDM01B,Tuesday,1.15,1.4,Tuesday,Mertensstr.,MTNS01B,5937,9,4318176,CKB
N39,Mertensstr.,MTNS01B,Tuesday,1.55,1.78333333333333,Tuesday,U Rohrdamm,URDM02B,6.19,0,4318176,CKB
N23,U Rohrdamm,URDM02B,Tuesday,1.78333333333333,1.88333333333333,Tuesday,Mäckeritzwiesen,MAWI01B,2555,0,4318176,CKB
N23,Mäckeritzwiesen,MAWI01B,Tuesday,1.88333333333333,2.0,Tuesday,U Rohrdamm,URDM01B,2577,9,4318176,CKB
N39,U Rohrdamm,URDM01B,Tuesday,2.15,2.4,Tuesday,Mertensstr.,MTNS01B,5937,9,4318176,CKB
N39,Mertensstr.,MTNS01B,Tuesday,2.55,2.78333333333333,Tuesday,U Rohrdamm,URDM02B,6.19,0,4318176,CKB
N23,U Rohrdamm,URDM02B,Tuesday,2.78333333333333,2.88333333333333,Tuesday,Mäckeritzwiesen,MAWI01B,2555,0,4318176,CKB
N23,Mäckeritzwiesen,MAWI01B,Tuesday,2.88333333333333,3.0,Tuesday,U Rohrdamm,URDM01B,2577,9,4318176,CKB
N39,U Rohrdamm,URDM01B,Tuesday,3.15,3.4,Tuesday,Mertensstr.,MTNS01B,5937,9,4318176,CKB
N39,Mertensstr.,MTNS01B,Tuesday,3.55,3.78333333333333,Tuesday,U Rohrdamm,URDM02B,6.19,0,4318176,CKB
N23,U Rohrdamm,URDM02B,Tuesday,3.78333333333333,3.88333333333333,Tuesday,Mäckeritzwiesen,MAWI01B,2555,0,4318176,CKB
N23,Mäckeritzwiesen,MAWI01B,Tuesday,3.88333333333333,4.0,Tuesday,U Rohrdamm,URDM01B,2577,9,4318176,CKB
N39,U Rohrdamm,URDM01B,Tuesday,4.15,4.4,Tuesday,Mertensstr.,MTNS01B,5937,0,4318176,CKB
N39,Mertensstr.,MTNS01B,Tuesday,4.4,4.4,Tuesday,Betriebshof A,BF A A,0.06,0,4318176,CKB
N35,Betriebshof A,BF A E,Tuesday,0.95,0.95,Tuesday,Alt-Kladow,ALKL02B,0.06,0,4319351,CKB
N35,Alt-Kladow,ALKL02B,Tuesday,0.95,1.1,Tuesday,Gutsstr.,GUTS01B,4343,0,4319351,CKB
N35,Gutsstr.,GUTS01B,Tuesday,1.1,1.18333333333333,Tuesday,Alt-Kladow,ALKL02B,2936,16,4319351,CKB
N35,Alt-Kladow,ALKL02B,Tuesday,1.45,1.6,Tuesday,Gutsstr.,GUTS01B,4343,0,4319351,CKB
N35,Gutsstr.,GUTS01B,Tuesday,1.6,1.68333333333333,Tuesday,Alt-Kladow,ALKL02B,2936,16,4319351,CKB
N35,Alt-Kladow,ALKL02B,Tuesday,1.95,2.1,Tuesday,Gutsstr.,GUTS01B,4343,0,4319351,CKB
N35,Gutsstr.,GUTS01B,Tuesday,2.1,2.18333333333333,Tuesday,Alt-Kladow,ALKL02B,2936,16,4319351,CKB
N35,Alt-Kladow,ALKL02B,Tuesday,2.45,2.6,Tuesday,Gutsstr.,GUTS01B,4343,0,4319351,CKB
N35,Gutsstr.,GUTS01B,Tuesday,2.6,2.68333333333333,Tuesday,Alt-Kladow,ALKL02B,2936,16,4319351,CKB
N35,Alt-Kladow,ALKL02B,Tuesday,2.95,3.1,Tuesday,Gutsstr.,GUTS01B,4343,0,4319351,CKB
N35,Gutsstr.,GUTS01B,Tuesday,3.1,3.18333333333333,Tuesday,Alt-Kladow,ALKL02B,2936,16,4319351,CKB
N35,Alt-Kladow,ALKL02B,Tuesday,3.45,3.6,Tuesday,Gutsstr.,GUTS01B,4343,0,4319351,CKB
N35,Gutsstr.,GUTS01B,Tuesday,3.6,3.68333333333333,Tuesday,Alt-Kladow,ALKL02B,2936,16,4319351,CKB
N35,Alt-Kladow,ALKL02B,Tuesday,3.95,4.1,Tuesday,Gutsstr.,GUTS01B,4343,0,4319351,CKB
N35,Gutsstr.,GUTS01B,Tuesday,4.1,4.18333333333333,Tuesday,Alt-Kladow,ALKL02B,2936,16,4319351,CKB
N35,Alt-Kladow,ALKL02B,Tuesday,4.45,4.6,Tuesday,Gutsstr.,GUTS01B,4343,0,4319351,CKB
N35,Gutsstr.,GUTS01B,Tuesday,4.6,4.6,Tuesday,Betriebshof A,BF A A,0.06,0,4319351,CKB
N52,Betriebshof A,BF A E,Tuesday,0.483333333333333,0.483333333333333,Tuesday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,0.06,0,4751086,CKB
N52,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Tuesday,0.483333333333333,0.683333333333333,Tuesday,U Osloer Str.,UOSL04B,4481,6,4751086,CKB
N52,U Osloer Str.,UOSL04B,Tuesday,0.783333333333333,0.95,Tuesday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,4031,2,4751086,CKB
N52,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Tuesday,0.983333333333333,1.18333333333333,Tuesday,U Osloer Str.,UOSL04B,4481,6,4751086,CKB
N52,U Osloer Str.,UOSL04B,Tuesday,1.28333333333333,1.45,Tuesday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,4031,2,4751086,CKB
N52,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Tuesday,1.48333333333333,1.68333333333333,Tuesday,U Osloer Str.,UOSL04B,4481,6,4751086,CKB
N52,U Osloer Str.,UOSL04B,Tuesday,1.78333333333333,1.95,Tuesday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,4031,2,4751086,CKB
N52,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Tuesday,1.98333333333333,2.18333333333333,Tuesday,U Osloer Str.,UOSL04B,4481,6,4751086,CKB
N52,U Osloer Str.,UOSL04B,Tuesday,2.28333333333333,2.45,Tuesday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,4031,2,4751086,CKB
N52,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Tuesday,2.48333333333333,2.68333333333333,Tuesday,U Osloer Str.,UOSL04B,4481,6,4751086,CKB
N52,U Osloer Str.,UOSL04B,Tuesday,2.78333333333333,2.95,Tuesday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,4031,2,4751086,CKB
N52,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Tuesday,2.98333333333333,3.18333333333333,Tuesday,U Osloer Str.,UOSL04B,4481,6,4751086,CKB
N52,U Osloer Str.,UOSL04B,Tuesday,3.28333333333333,3.45,Tuesday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,4031,2,4751086,CKB
N52,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Tuesday,3.48333333333333,3.68333333333333,Tuesday,U Osloer Str.,UOSL04B,4481,6,4751086,CKB
N52,U Osloer Str.,UOSL04B,Tuesday,3.78333333333333,3.95,Tuesday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,4031,2,4751086,CKB
N52,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Tuesday,3.98333333333333,4.18333333333333,Tuesday,U Osloer Str.,UOSL04B,4481,6,4751086,CKB
N52,U Osloer Str.,UOSL04B,Tuesday,4.28333333333333,4.45,Tuesday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,4031,2,4751086,CKB
